doa,lag_seconds,GoogleLat,GoogleLng,
0,15212,36.75765,-119.80859,
7,0,36.75765,-119.80859,
0,6523,33.12508,-117.08991,
0,93,39.16018,-121.05936,
7,0,33.62112,-117.73153,
7,0,33.37421,-117.16927,
7,0,33.72854,-118.3366,
7,0,37.63828,-122.46432,
0,272,37.80002,-122.43526,
7,0,32.91484,-117.23485,
7,0,32.91484,-117.23485,
7,0,33.09388,-117.08444,
0,40,37.78099,-122.40874,
7,0,37.94769,-122.37117,
7,0,38.10159,-121.26003,
7,0,38.10159,-121.26003,
0,13820,37.77585,-122.22201,
7,0,37.29671,-121.81658,
0,11568,34.48755,-118.13969,
0,31,33.94553,-118.29808,
0,5372,35.12175,-120.62503,
0,55,33.7012,-117.32829,
0,4320,37.61099,-120.51318,
7,0,38.49554,-120.50785,
7,0,33.96162,-118.34833,
7,0,34.44084,-119.76899,
0,1037,34.44084,-119.76899,
7,0,33.91476,-117.492,
0,32,33.91476,-117.492,
7,0,32.86274,-116.59281,
7,0,34.07823,-118.70235,
7,0,37.86338,-122.03527,
7,0,33.48812,-116.82526,
0,1185,38.36269,-121.30982,
7,0,38.17033,-121.16011,
0,18776,35.26711,-119.09216,
7,0,38.66473,-121.16039,
0,134,37.38398,-121.97128,
7,0,33.95969,-118.34534,
7,0,33.95969,-118.34534,
0,45,33.92901,-118.12275,
0,28921,37.32326,-121.95979,
0,49,34.04166,-118.53229,
0,3012,34.14,-118.21897,
0,20,33.86008,-118.18769,
7,0,35.39361,-120.86058,
0,11409,34.19176,-117.15836,
0,25220,34.0184,-118.29588,
7,0,32.56497,-117.04111,
7,0,37.69984,-120.45956,
7,0,37.69984,-120.45956,
0,36255,35.09036,-119.03207,
0,44,37.93576,-122.35291,
0,64,35.13515,-119.46734,
7,0,38.96093,-122.62165,
0,203,36.53258,-119.84538,
7,0,36.53258,-119.84538,
7,0,33.78793,-117.85642,
7,0,36.19726,-121.10001,
0,91,37.92541,-122.33278,
7,0,35.53157,-117.67963,
7,0,34.89359,-118.91646,
7,0,37.40094,-120.44049,
0,34260,33.98306,-118.09728,
0,110,33.48414,-117.10291,
0,36,37.51999,-120.83986,
7,0,37.79443,-121.18857,
0,35,33.73608,-118.2968,
0,57,32.73184,-117.03375,
7,0,33.28859,-116.95804,
7,0,34.06974,-117.74624,
7,0,33.62127,-114.59231,
0,150,38.6577,-121.4291,
7,0,35.69062,-119.17647,
0,85,37.41684,-121.88814,
7,0,36.99417,-120.89143,
7,0,32.79636,-115.57717,
7,0,39.15376,-122.14199,
0,128,33.9598,-118.39819,
0,273,33.9598,-118.39819,
7,0,37.32744,-120.91534,
7,0,37.32744,-120.91534,
7,0,37.32744,-120.91534,
7,0,37.36324,-119.63812,
0,200,32.7359,-117.08134,
7,0,38.44942,-122.69831,
0,502,34.26597,-118.44719,
0,55,34.41898,-118.43689,
7,0,37.07263,-120.19465,
7,0,34.17107,-118.50416,
7,0,32.81731,-117.1874,
0,90,40.09836,-123.74322,
0,42,33.87412,-118.22696,
7,25920,34.21739,-117.29084,
0,223,38.4817,-121.35218,
7,0,34.10313,-117.80986,
0,30,37.67159,-120.96426,
0,2424,33.82904,-117.97603,
7,0,38.20137,-121.05376,
7,0,38.20137,-121.05376,
0,242,34.06646,-118.9973,
7,0,38.69172,-120.86027,
0,31,36.78678,-119.79057,
0,165,34.4317,-119.12382,
7,0,34.03241,-118.43456,
0,20,39.36356,-121.65222,
0,12147,37.68162,-121.34237,
7,0,33.73237,-117.83357,
0,37,33.81575,-117.91548,
7,0,39.13909,-120.69503,
7,0,37.08632,-119.47073,
0,65,37.29805,-122.25675,
7,0,38.41048,-122.54384,
0,475,33.99206,-118.08996,
0,39,34.24274,-118.56233,
7,0,35.8325,-119.26012,
7,0,36.58465,-120.55968,
0,103,36.58465,-120.55968,
7,0,33.83715,-117.29505,
7,0,37.06725,-121.59993,
7,0,38.54599,-120.18798,
7,0,37.14892,-120.82484,
7,0,34.10656,-117.47426,
0,42,34.05309,-118.31869,
7,0,34.4119,-117.34638,
0,40,33.90651,-118.15146,
0,203,34.75692,-120.29439,
7,0,39.80731,-120.48418,
7,0,38.89529,-119.97187,
0,1824,33.77295,-117.03342,
0,75,37.29685,-121.8803,
0,2193,34.14656,-118.22538,
0,42,33.73452,-117.8808,
7,0,37.04458,-122.05426,
7,0,36.82162,-120.65635,
0,68,33.7738,-117.98117,
7,0,40.8714,-123.52689,
7,0,37.907,-121.63948,
7,0,38.50922,-121.13739,
7,0,38.07332,-122.80138,
0,1895,38.7075,-121.30345,
7,0,32.75383,-117.0097,
0,247,33.99099,-118.31261,
0,63,33.76937,-116.9452,
0,70,39.00087,-122.89411,
7,0,33.7753,-118.08729,
7,0,33.90199,-118.33982,
7,0,36.63861,-121.56528,
7,0,38.55648,-121.39767,
7,0,38.08082,-121.72309,
0,188,33.83206,-118.08455,
7,0,37.44347,-121.06373,
7,0,37.44347,-121.06373,
0,14561,32.92846,-117.15846,
0,11858,37.39563,-122.01299,
7,0,33.60645,-114.6677,
7,0,37.01067,-119.77352,
0,490,35.49118,-115.44153,
7,80,37.26035,-122.11242,
7,0,34.17879,-116.42764,
7,0,33.45574,-114.7308,
7,0,34.16351,-117.46348,
7,0,33.54902,-117.6892,
7,0,32.63423,-116.76527,
0,54,36.16729,-119.2329,
0,56,34.20836,-118.5943,
0,2590,33.99936,-118.4638,
0,274,32.67735,-117.10921,
0,49,32.76146,-117.23008,
7,0,37.40456,-121.83788,
0,1215,34.02396,-118.18061,
7,0,39.82303,-120.43947,
0,292,32.70425,-116.35414,
0,1297,37.76453,-121.37411,
0,2567,41.02623,-123.66274,
7,0,36.56151,-119.57505,
7,0,34.24795,-118.42075,
7,0,34.24795,-118.42075,
0,64,33.79568,-117.08642,
0,57,33.75768,-117.46257,
0,79,36.60745,-120.18848,
7,0,33.85684,-117.97513,
7,0,37.79477,-122.21251,
7,0,38.51356,-121.38116,
7,0,34.12638,-118.47541,
7,0,34.12638,-118.47541,
7,0,34.12638,-118.47541,
7,0,34.12638,-118.47541,
0,30,36.75747,-119.84427,
7,0,36.73601,-119.81174,
0,230,33.75885,-118.31258,
7,0,33.96069,-117.91561,
0,70,34.05377,-118.21405,
7,0,33.54297,-116.13029,
7,0,33.727,-117.18905,
0,44,37.35343,-118.39542,
7,0,33.44348,-116.87739,
0,2905,33.57097,-117.6591,
0,57,34.00757,-118.25486,
0,374,38.00658,-122.28914,
7,0,36.80692,-120.43982,
7,0,36.80692,-120.43982,
7,0,37.32866,-121.84109,
0,55,34.07356,-117.93946,
0,232,34.044,-118.29874,
7,0,35.38366,-119.00096,
7,0,36.62382,-120.61093,
0,552,37.56339,-122.38641,
7,0,37.56296,-122.27464,
7,0,37.56296,-122.27464,
0,61,37.56296,-122.27464,
7,0,34.07469,-118.46821,
0,4197,37.62861,-121.38496,
7,0,35.40618,-115.78247,
7,0,35.2877,-116.04014,
7,0,32.60519,-116.63328,
0,157,38.89022,-122.73307,
7,0,32.72324,-115.97184,
7,0,33.87254,-116.29455,
7,0,33.87254,-116.29455,
7,0,33.87254,-116.29455,
7,0,33.87254,-116.29455,
7,0,32.80702,-117.21462,
0,635,36.8242,-119.79033,
0,15390,38.22427,-119.9981,
0,56,34.13077,-118.59945,
0,7230,37.32761,-121.02532,
0,13414,39.00884,-122.61376,
7,0,33.9794,-117.34426,
0,1970,33.9794,-117.34426,
7,0,33.98355,-118.07041,
0,775,34.07796,-117.63638,
7,0,36.21022,-119.43897,
7,0,38.00514,-120.25752,
0,42,33.97557,-117.46845,
0,200,38.41185,-121.38969,
0,4735,37.36805,-121.846,
7,0,32.97535,-116.51849,
7,0,37.92087,-122.33498,
7,0,33.98828,-117.36254,
0,68,33.81583,-116.47545,
7,0,37.17699,-122.36919,
7,0,37.48251,-120.83405,
0,29,33.95216,-118.18629,
7,0,36.48843,-119.46697,
7,0,36.48843,-119.46697,
7,0,36.48843,-119.46697,
0,47,37.69385,-122.05826,
7,0,38.0599,-121.4989,
7,0,34.89266,-118.91696,
7,0,33.58737,-117.25267,
0,187,37.77798,-122.40946,
7,0,36.99555,-119.02031,
7,0,39.61567,-120.59448,
7,0,37.7823,-122.20444,
0,22779,34.18225,-118.8982,
7,0,35.08407,-116.3697,
7,0,37.9688,-122.0321,
0,164,33.78379,-118.21559,
0,51,33.85832,-118.35348,
0,511,33.9039,-118.1402,
7,0,37.7997,-122.22364,
0,1693,34.01323,-118.29329,
7,0,34.20636,-118.40585,
7,0,35.13102,-116.21415,
0,147,35.13102,-116.21415,
0,103,36.54654,-119.47712,
7,0,35.27902,-116.04969,
0,40,34.11584,-117.33012,
7,0,33.6775,-116.23393,
0,19965,34.06164,-118.25922,
0,16387,39.12872,-121.4945,
7,0,34.64388,-115.37737,
0,1980,37.80859,-122.24272,
0,13111,36.34184,-119.29673,
7,0,34.06793,-117.13422,
0,80,34.11396,-117.28738,
7,0,33.88536,-117.22613,
0,5279,34.0652,-117.26112,
7,0,34.12771,-116.41398,
7,0,33.32972,-117.00085,
7,0,33.32972,-117.00085,
0,17009,33.80605,-117.86715,
0,4024,34.04847,-117.24801,
0,75,33.71496,-116.21821,
0,960,36.26866,-119.20191,
0,14639,34.26446,-118.78004,
7,0,39.19752,-121.32066,
7,0,36.89268,-121.77367,
0,26215,34.02673,-117.62833,
7,0,34.45114,-117.10357,
7,0,34.0483,-117.2207,
7,0,34.29421,-118.45189,
0,43,33.67364,-117.3442,
0,332,37.75649,-122.19034,
7,0,36.73531,-119.9165,
7,0,36.73531,-119.9165,
0,195,34.11045,-118.29551,
7,0,33.72115,-117.85649,
7,0,33.96021,-118.24289,
0,123,33.98725,-118.22517,
7,0,34.03646,-118.16264,
7,0,36.83857,-119.92548,
0,2064,37.3989,-122.02705,
7,0,34.06773,-117.59434,
0,19059,38.5751,-121.52036,
0,5230,34.74912,-120.31227,
7,0,34.03645,-118.22182,
7,0,36.77279,-121.66921,
0,135,36.77279,-121.66921,
7,0,33.85915,-117.82882,
0,11568,36.92309,-119.95498,
0,8433,36.92309,-119.95498,
0,17264,34.10158,-118.33748,
0,35889,33.50358,-117.74512,
0,46,36.90831,-121.75464,
0,1365,33.87293,-118.31234,
0,266,33.83034,-117.96766,
0,105,33.86331,-117.77643,
0,5130,36.63098,-121.54305,
7,0,37.39024,-122.09278,
7,0,37.39024,-122.09278,
0,1168,33.81986,-118.18943,
0,258,33.65398,-117.87097,
0,14096,34.03399,-118.49304,
0,13435,34.06663,-118.23766,
7,0,37.78674,-122.16479,
0,317,34.10675,-117.83599,
0,21164,38.63682,-121.32564,
7,0,39.20475,-121.51624,
0,4077,36.72512,-119.77239,
0,486,40.78276,-124.14896,
7,0,38.49179,-122.70892,
7,0,32.79979,-117.11281,
0,440,38.54917,-121.24296,
0,47,34.20384,-118.46614,
7,0,37.70147,-122.46349,
7,0,38.22189,-122.24798,
7,0,33.72649,-117.83481,
0,238,33.56408,-117.63292,
0,544,33.96386,-118.04589,
0,25,41.46076,-122.88669,
0,195,36.71419,-119.751,
0,12105,33.73833,-117.92013,
7,0,34.53331,-117.28831,
7,0,37.88126,-120.49368,
7,0,38.95464,-121.35629,
7,0,38.95464,-121.35629,
7,0,38.95464,-121.35629,
0,12180,34.08235,-118.43485,
7,0,35.3616,-117.64522,
7,0,38.44506,-122.4102,
0,74,38.39686,-120.7333,
7,0,33.71604,-117.8598,
0,2850,35.80483,-119.23841,
0,335,35.80483,-119.23841,
7,0,38.76473,-119.84996,
7,0,34.05264,-117.33036,
7,0,34.10657,-117.46763,
7,0,33.61076,-117.61714,
7,0,37.23254,-121.77212,
7,0,34.60244,-118.09434,
0,560,34.60244,-118.09434,
7,0,32.7643,-116.92791,
7,0,32.7643,-116.92791,
7,0,32.7643,-116.92791,
0,43,37.60692,-122.06294,
7,0,37.69076,-122.09194,
0,23002,37.72187,-122.46023,
0,483,38.63668,-121.44603,
0,1600,34.19658,-118.57042,
7,0,32.83073,-117.16803,
7,0,32.83073,-117.16803,
7,0,38.64056,-121.53968,
7,0,34.15701,-117.40104,
7,0,37.99312,-122.07385,
7,0,40.14855,-120.93045,
0,42,33.00996,-117.26444,
7,0,39.64227,-121.71916,
0,176,33.13261,-117.21754,
0,58,34.7454,-118.17062,
7,0,34.57038,-116.96318,
7,0,37.80016,-120.56214,
7,0,37.80016,-120.56214,
0,102,36.32809,-119.76678,
7,0,36.32809,-119.76678,
7,0,34.43646,-117.29894,
7,0,35.37462,-120.63784,
7,0,35.37462,-120.63784,
7,0,35.37462,-120.63784,
0,245,33.91004,-117.23498,
0,95,34.2925,-118.42871,
0,155,37.79951,-122.21275,
7,0,38.68104,-121.38278,
7,0,32.66894,-116.26284,
7,0,37.48391,-120.84897,
7,0,33.65568,-117.63243,
0,157,34.13588,-117.41413,
7,0,37.58341,-122.51504,
7,0,37.58341,-122.51504,
0,36,33.98816,-118.04538,
0,29825,33.70944,-116.76756,
7,0,40.45543,-124.0659,
7,0,40.45543,-124.0659,
7,0,34.83179,-114.60323,
7,0,40.51598,-120.57878,
7,0,40.86338,-121.90959,
7,0,33.94019,-117.2291,
7,0,33.84439,-116.59421,
7,0,32.67129,-117.08181,
7,0,36.83358,-120.56534,
7,0,37.24292,-121.77113,
7,0,37.24292,-121.77113,
7,0,37.24292,-121.77113,
0,8152,37.65323,-121.03102,
7,0,37.76508,-122.46317,
0,9075,34.13781,-118.10167,
7,0,37.12196,-121.02718,
0,1121,33.68442,-117.36638,
7,0,38.82546,-120.05607,
7,0,34.06646,-117.4705,
7,0,38.74069,-122.9483,
0,14751,33.98787,-117.89651,
0,558,36.48145,-121.47386,
7,0,36.48145,-121.47386,
7,0,38.14131,-122.23448,
7,0,38.14131,-122.23448,
0,71,38.14131,-122.23448,
0,765,37.73361,-122.16241,
0,1586,37.76409,-122.50838,
7,0,33.66259,-117.29922,
7,0,34.0187,-117.27064,
7,0,34.0187,-117.27064,
7,0,38.09225,-122.73819,
7,0,37.16029,-121.01399,
7,0,37.16029,-121.01399,
7,0,33.34146,-117.23951,
0,35,33.74511,-118.28698,
7,0,32.67054,-116.82676,
7,0,38.44924,-122.18244,
7,0,32.63583,-117.02064,
7,0,36.66757,-121.81426,
0,1200,33.86508,-118.35276,
7,0,38.16923,-121.66918,
7,0,35.54262,-119.32357,
7,0,32.63122,-117.0968,
7,0,36.02106,-120.89978,
7,0,37.99835,-121.26158,
7,0,38.18923,-121.33556,
0,89,38.18923,-121.33556,
7,0,37.69971,-121.78864,
7,0,37.69971,-121.78864,
7,0,37.69971,-121.78864,
7,0,37.69971,-121.78864,
7,0,35.35261,-119.01719,
7,0,34.61477,-118.73818,
7,0,34.7152,-118.1306,
7,0,34.7152,-118.1306,
0,11170,33.9816,-118.21886,
7,0,34.77647,-118.29023,
7,0,37.32577,-121.9409,
7,0,33.25431,-117.20678,
0,246,33.87432,-118.18624,
7,0,33.96701,-118.42695,
0,8521,33.88115,-118.12525,
0,44,33.88115,-118.12525,
0,7757,34.14774,-117.25342,
7,0,37.73875,-119.57705,
7,0,34.11156,-118.00453,
0,7691,38.54944,-121.85758,
0,42,39.7227,-121.51082,
0,85,37.01723,-120.12764,
7,0,36.99521,-120.61758,
0,17434,33.92233,-117.94486,
0,53,33.7292,-116.28632,
0,585,38.68907,-121.36195,
7,0,36.8096,-119.71819,
0,35,34.10159,-118.33662,
7,0,34.24277,-119.12217,
0,156,34.11836,-117.50738,
0,45,34.06895,-117.36059,
7,0,38.743,-122.95278,
7,0,38.743,-122.95278,
7,0,34.53669,-117.24292,
0,13980,33.91732,-117.20886,
0,6059,34.12132,-117.2681,
0,124,34.52464,-117.30435,
7,0,34.12132,-117.27477,
0,65,34.0048,-117.88759,
7,0,34.0676,-117.29572,
7,0,37.59475,-120.8618,
7,0,37.1826,-120.48969,
0,50,37.45206,-119.82398,
0,337,34.03998,-118.32486,
0,756,35.3488,-119.11455,
7,0,34.38744,-118.95965,
7,0,34.38744,-118.95965,
7,0,34.43386,-118.38766,
7,0,33.92523,-116.46145,
0,57,41.75484,-122.62785,
0,560,38.66084,-121.33818,
7,0,35.38035,-115.87157,
7,0,36.29163,-120.26763,
0,178,37.34073,-121.85291,
7,0,37.78708,-121.29775,
0,1462,33.50174,-117.66084,
0,600,32.68569,-117.09095,
7,0,37.71283,-122.47208,
0,393,38.73472,-120.74418,
7,0,33.34716,-116.01461,
7,0,33.34716,-116.01461,
0,230,39.48747,-121.68861,
7,0,39.48747,-121.68861,
7,0,36.917,-121.54815,
7,0,36.98711,-120.07411,
0,1035,37.78214,-121.30784,
7,0,32.71678,-117.04494,
7,0,32.71678,-117.04494,
7,0,40.60962,-122.31622,
0,33,34.12502,-117.31383,
7,0,34.26623,-116.94033,
0,1385,36.32669,-119.20013,
0,407,37.91201,-122.31736,
0,239,32.86104,-116.92425,
0,619,38.56533,-121.50591,
7,0,34.25728,-118.77492,
0,4666,33.75495,-117.18899,
7,0,35.83329,-119.36991,
7,0,35.69488,-119.17385,
0,325,35.69488,-119.17385,
7,0,37.92583,-121.35128,
7,0,33.84545,-117.0054,
0,160,38.67856,-121.22575,
0,28,34.17144,-119.16019,
7,0,34.07006,-117.16642,
0,280,34.20182,-118.33239,
7,0,39.77674,-123.83548,
7,0,38.94999,-122.63796,
7,0,38.94999,-122.63796,
7,0,34.04684,-118.32737,
0,23,34.04838,-118.21632,
0,36,33.72918,-117.00672,
0,47,33.96504,-118.07324,
7,0,34.47056,-117.35562,
7,0,36.051,-119.37798,
0,109,34.11554,-117.19134,
0,1566,32.63441,-117.09081,
7,0,32.69668,-117.13652,
0,63,33.22185,-117.24338,
0,260,33.96808,-118.08172,
0,194,36.32589,-119.63696,
7,0,33.61674,-117.90351,
0,240,36.4005,-119.02961,
7,0,39.01108,-121.49208,
7,0,33.0338,-115.62155,
7,0,37.91401,-122.04269,
7,0,33.66239,-117.38239,
0,1203,34.08092,-117.61111,
0,35,37.33019,-121.8119,
7,0,41.83274,-122.57868,
7,0,36.90379,-121.76002,
0,52,34.06389,-117.94359,
0,73,39.84895,-121.60444,
0,49,34.08648,-117.91104,
0,113,33.93547,-118.06407,
7,0,36.34267,-119.64766,
7,0,34.86451,-116.93614,
7,0,34.86451,-116.93614,
0,130,40.1344,-120.92312,
7,0,40.1344,-120.92312,
7,0,37.68489,-120.95789,
0,325,34.51361,-118.10782,
0,6560,32.72557,-117.22499,
0,229,34.10346,-117.6373,
7,0,35.89195,-119.22488,
7,0,34.30352,-118.45431,
7,0,34.35271,-118.50523,
0,18900,33.558,-117.68592,
7,0,33.65771,-117.99226,
7,0,32.72204,-116.88693,
0,209,40.66902,-120.28329,
0,26,37.79505,-122.25299,
7,0,38.70566,-121.28142,
7,0,40.45264,-122.25162,
7,0,40.45264,-122.25162,
7,0,37.49885,-122.21213,
7,0,37.49885,-122.21213,
7,0,36.44516,-119.60431,
0,146,32.77381,-115.47582,
7,0,32.75408,-117.23727,
7,0,36.07594,-120.10026,
7,0,37.89887,-121.28212,
7,0,35.35752,-119.47424,
7,0,37.70599,-122.39462,
7,0,34.03131,-118.02591,
0,2360,33.60792,-114.88604,
7,0,36.80355,-119.7905,
7,0,36.6631,-119.81763,
7,0,36.6631,-119.81763,
7,0,36.6631,-119.81763,
7,0,38.01593,-122.26841,
7,0,38.68529,-120.66673,
0,43,33.74174,-117.94611,
7,0,35.53672,-117.93272,
0,30,37.80996,-122.25968,
7,0,37.87033,-121.74378,
7,0,39.01269,-122.36909,
0,70,33.88803,-118.14274,
7,0,39.52942,-121.48184,
7,0,32.58802,-117.12852,
7,0,33.87553,-118.06385,
7,0,34.23553,-117.19663,
7,0,33.06783,-117.06378,
0,3460,34.10037,-118.34486,
7,0,34.1375,-118.59985,
7,0,37.36945,-121.84775,
0,424,32.93919,-117.04593,
7,0,37.90609,-121.28474,
7,0,37.90609,-121.28474,
0,184,39.38969,-120.02484,
7,0,33.95391,-117.346,
0,31,35.35401,-119.02891,
0,120,34.4462,-118.4836,
7,0,34.09608,-117.93429,
0,2655,37.5914,-122.00353,
7,0,36.79371,-119.84431,
0,31985,33.9963,-117.3631,
0,38,34.05475,-118.13578,
0,179,34.07979,-117.27879,
7,0,33.73957,-117.18957,
0,129,39.85641,-121.60749,
7,0,34.15748,-117.33549,
0,215,37.76161,-122.41277,
7,0,33.60571,-117.43237,
0,75,40.31359,-121.00996,
0,117,37.21598,-119.90726,
0,119,34.05158,-118.45848,
0,3172,33.36303,-117.2067,
7,0,37.73947,-122.21539,
7,0,34.03863,-118.64591,
7,0,34.04644,-117.80463,
0,2130,36.97459,-120.63561,
0,34,33.71508,-117.18517,
7,0,36.64741,-120.06117,
0,2868,37.06095,-121.05745,
0,80,37.06095,-121.05745,
7,0,34.95038,-114.82688,
7,0,37.34637,-121.93335,
0,4047,37.34637,-121.93335,
7,0,38.14562,-121.30666,
0,36,38.14562,-121.30666,
7,0,37.45705,-120.86723,
0,29,36.85186,-119.78378,
0,72,34.47041,-117.52231,
0,86,35.12182,-119.43618,
7,0,33.68161,-117.60317,
0,46,34.12055,-117.87255,
7,0,32.54163,-117.08523,
7,0,38.87805,-122.61758,
0,25,33.83429,-118.1851,
0,120,34.02158,-118.26131,
0,8590,34.05186,-118.09938,
7,0,40.67058,-121.36133,
0,78,34.48518,-117.2773,
7,0,37.3326,-119.57143,
0,5802,37.79721,-122.41186,
0,11714,37.79721,-122.41186,
0,32,33.73078,-117.94592,
0,57,37.399,-121.93209,
7,0,39.35982,-121.29342,
7,0,39.4422,-121.34404,
7,0,34.47198,-117.13689,
7,2,36.32752,-119.47544,
0,43,33.98792,-118.40124,
0,7085,33.88943,-118.11788,
0,30244,37.85965,-122.21042,
0,13971,32.60391,-117.08561,
7,695,37.0173,-122.02718,
7,0,33.86654,-117.95938,
0,268,33.92308,-118.17811,
7,0,35.11924,-118.50327,
7,0,38.02283,-121.25628,
0,54,36.37103,-119.35008,
7,0,37.82733,-122.28074,
0,60,34.06767,-117.57343,
7,0,34.03023,-117.67304,
7,0,34.03023,-117.67304,
0,52,34.47832,-117.27731,
7,0,32.71813,-117.10291,
7,0,39.57237,-122.21128,
7,0,39.57237,-122.21128,
0,54,35.33258,-118.91426,
0,57,35.33258,-118.91426,
7,0,32.84573,-117.19725,
7,0,34.37924,-117.60522,
7,0,32.77767,-117.11906,
7,0,33.05023,-117.28762,
7,0,37.7882,-122.39028,
7,0,38.67708,-121.21634,
7,0,37.5115,-122.33157,
0,97,33.01653,-117.11122,
0,51,34.1506,-117.58014,
0,67,34.04615,-118.16931,
7,0,37.45707,-120.81136,
7,0,36.25536,-119.87252,
7,0,32.64027,-116.4298,
7,0,34.20541,-119.0346,
7,0,34.20541,-119.0346,
7,0,41.03468,-124.11176,
0,33,34.08373,-118.37224,
7,0,37.73006,-122.2407,
7,0,36.83283,-119.87857,
0,32,34.15826,-118.10626,
0,55,33.81036,-117.18252,
0,26,33.94466,-118.27172,
7,0,38.75173,-121.41193,
7,0,35.5158,-115.43068,
0,53,33.83361,-117.93403,
7,0,38.75388,-121.3371,
0,2625,34.05317,-118.29164,
7,0,32.84009,-116.78024,
7,0,32.84009,-116.78024,
0,71,36.71832,-119.28631,
0,273,34.31618,-116.81213,
7,0,34.31618,-116.81213,
0,58,34.17089,-118.60798,
7,0,33.85618,-118.0003,
0,132,34.1891,-118.57096,
7,0,34.25028,-119.15944,
7,0,37.08066,-121.56339,
7,0,36.99387,-120.07877,
7,0,32.60231,-117.06886,
7,0,33.79921,-118.26403,
7,0,34.02014,-117.10332,
7,0,33.78864,-117.94306,
7,0,33.61475,-117.28967,
7,0,35.42955,-115.71552,
7,0,35.10124,-118.30931,
7,0,34.06728,-117.543,
0,27,34.28108,-118.7788,
0,25177,38.15571,-122.40757,
0,189,34.06903,-118.2869,
0,3715,34.20343,-118.48595,
7,0,37.94573,-121.26151,
0,330,37.32699,-120.85138,
7,0,39.75333,-121.86078,
0,74,32.83424,-117.17394,
0,475,32.83424,-117.17394,
0,90,34.10176,-118.3057,
7,0,37.73406,-121.6198,
7,0,37.7319,-122.42742,
7,0,32.74446,-117.11009,
7,0,38.58881,-121.52071,
0,87,34.41994,-119.33987,
0,6939,32.86685,-117.20353,
7,0,37.44524,-122.42844,
7,0,38.88651,-121.97617,
7,0,33.74432,-117.17284,
0,45,37.34815,-120.55464,
0,74,37.91098,-121.64441,
0,30,38.5249,-121.45032,
7,0,37.94587,-121.96908,
0,53,37.94587,-121.96908,
0,246,36.91218,-121.7576,
7,0,38.45476,-120.8684,
0,32,33.79858,-117.94132,
7,0,37.87645,-121.68274,
0,11965,33.69394,-117.987,
7,37,34.15765,-117.66046,
0,280,34.05784,-118.26706,
0,9020,37.33883,-121.85315,
7,0,35.60175,-119.27593,
7,0,36.99922,-120.05596,
0,4955,37.99365,-121.27515,
0,254,35.08657,-114.83347,
0,15862,34.22878,-119.11062,
0,95,32.73087,-117.1708,
7,0,37.60221,-121.87193,
0,58,38.53948,-121.45884,
0,35,33.93246,-117.47679,
0,43,33.92896,-117.44752,
7,0,37.08393,-120.43699,
7,0,39.32771,-120.27772,
7,0,37.95977,-121.25432,
0,327,36.72099,-119.8805,
0,308,33.79579,-117.89386,
0,50,33.30479,-117.45343,
7,0,35.86736,-119.27041,
7,0,38.16951,-122.20014,
0,6801,37.92802,-122.34767,
0,62,37.76603,-122.4308,
7,0,38.00045,-120.26349,
0,3404,36.80123,-121.7835,
7,0,35.70732,-119.06339,
0,45,34.11151,-118.18348,
7,0,33.97903,-118.12788,
7,0,32.64536,-116.97251,
0,187,33.90318,-118.24701,
0,95,37.58664,-121.32777,
7,0,38.01432,-121.21754,
0,1605,38.01432,-121.21754,
0,14292,33.96684,-116.50138,
0,8585,36.69141,-121.69132,
0,35,35.40865,-119.03541,
0,831,37.78852,-122.24008,
0,45,33.9468,-116.50287,
0,14374,38.58562,-121.26517,
7,0,37.94869,-122.32599,
0,45,33.91284,-117.47299,
7,0,33.74754,-116.94562,
7,0,33.68422,-117.91947,
7,0,37.68839,-121.34235,
7,0,37.68839,-121.34235,
7,0,36.7773,-120.72346,
7,0,36.7773,-120.72346,
7,0,33.99406,-117.90139,
7,0,34.02924,-118.01245,
0,58,34.40012,-118.53852,
7,0,34.40012,-118.53852,
7,0,34.0439,-117.43547,
7,0,36.75464,-119.82802,
